Country Name,Country Code,year,co2
Suriname,SUR,2013,3.534930143
Suriname,SUR,2014,3.634019433
Slovak Republic,SVK,2000,6.659329488
Slovak Republic,SVK,2001,7.317137791
Slovak Republic,SVK,2002,7.300020532
Slovak Republic,SVK,2003,7.349868072
Slovak Republic,SVK,2004,7.212801455
Slovak Republic,SVK,2005,7.325390806
Slovak Republic,SVK,2006,7.277962961
Slovak Republic,SVK,2007,6.843273815
Slovak Republic,SVK,2008,7.010558568
Slovak Republic,SVK,2009,6.319073237
Slovak Republic,SVK,2010,6.721959562
Slovak Republic,SVK,2011,6.395396289
Slovak Republic,SVK,2012,6.059022901
Slovak Republic,SVK,2013,6.11280356
Slovak Republic,SVK,2014,5.661581328
Slovenia,SVN,2000,7.23840366
Slovenia,SVN,2001,7.611741112
Slovenia,SVN,2002,7.731011817
Slovenia,SVN,2003,7.772287175
Slovenia,SVN,2004,7.884828934
Slovenia,SVN,2005,7.931674693
Slovenia,SVN,2006,8.094608116
Slovenia,SVN,2007,8.049468764
Slovenia,SVN,2008,8.58644121
Slovenia,SVN,2009,7.491602314
Slovenia,SVN,2010,7.485854369
Slovenia,SVN,2011,7.350637628
Slovenia,SVN,2012,7.185481044
Slovenia,SVN,2013,6.869551393
Slovenia,SVN,2014,6.213686845
Sweden,SWE,2000,5.562430083
Sweden,SWE,2001,5.747026066
Sweden,SWE,2002,6.434228598
Sweden,SWE,2003,6.115194532
Sweden,SWE,2004,6.062241404
Sweden,SWE,2005,5.710313512
Sweden,SWE,2006,5.459003216
Sweden,SWE,2007,5.253521937
Sweden,SWE,2008,5.328098275
Sweden,SWE,2009,4.63141136
Sweden,SWE,2010,5.547348052
Sweden,SWE,2011,5.474957121
Sweden,SWE,2012,4.942300828
Sweden,SWE,2013,4.671420785
Sweden,SWE,2014,4.478182178
Eswatini,SWZ,2000,1.11930647
Eswatini,SWZ,2001,1.066339089
Eswatini,SWZ,2002,1.041481872
Eswatini,SWZ,2003,0.957730055
Eswatini,SWZ,2004,0.940983678
Eswatini,SWZ,2005,0.921829179
Eswatini,SWZ,2006,0.906511654
Eswatini,SWZ,2007,0.934116514
Eswatini,SWZ,2008,0.946100473
Eswatini,SWZ,2009,0.885167383
Eswatini,SWZ,2010,0.862756819
Eswatini,SWZ,2011,0.855951971
Eswatini,SWZ,2012,0.96657875
Eswatini,SWZ,2013,0.85657624
Eswatini,SWZ,2014,0.928714992
Sint Maarten (Dutch part),SXM,2012,20.11345266
Sint Maarten (Dutch part),SXM,2013,19.53355916
Sint Maarten (Dutch part),SXM,2014,19.46132413
Seychelles,SYC,2000,7.050966955
Seychelles,SYC,2001,7.812504618
Seychelles,SYC,2002,6.43848166
Seychelles,SYC,2003,6.644640678
Seychelles,SYC,2004,8.936853592
Seychelles,SYC,2005,8.320210481
Seychelles,SYC,2006,8.669030733
Seychelles,SYC,2007,7.546775958
Seychelles,SYC,2008,7.970272322
Seychelles,SYC,2009,6.006792825
Seychelles,SYC,2010,4.942709146
Seychelles,SYC,2011,3.900126943
Seychelles,SYC,2012,4.983296151
Seychelles,SYC,2013,4.484430066
Seychelles,SYC,2014,5.418677963
Syrian Arab Republic,SYR,2000,3.11019717
Syrian Arab Republic,SYR,2001,2.909210224
Syrian Arab Republic,SYR,2002,2.286094179
Syrian Arab Republic,SYR,2003,3.116533908
Syrian Arab Republic,SYR,2004,2.869902336
Syrian Arab Republic,SYR,2005,2.767295899
Syrian Arab Republic,SYR,2006,2.832792448
Syrian Arab Republic,SYR,2007,3.385559965
Syrian Arab Republic,SYR,2008,3.329906217
Syrian Arab Republic,SYR,2009,2.993132594
Syrian Arab Republic,SYR,2010,2.930971337
Syrian Arab Republic,SYR,2011,2.727578225
Syrian Arab Republic,SYR,2012,2.190427547
Syrian Arab Republic,SYR,2013,1.839503237
Syrian Arab Republic,SYR,2014,1.598898459
Turks and Caicos Islands,TCA,2000,3.691675939
Turks and Caicos Islands,TCA,2001,3.633391132
Turks and Caicos Islands,TCA,2002,4.553812897
Turks and Caicos Islands,TCA,2003,4.385988894
Turks and Caicos Islands,TCA,2004,4.102445261
Turks and Caicos Islands,TCA,2005,4.575431034
Turks and Caicos Islands,TCA,2006,5.173757326
Turks and Caicos Islands,TCA,2007,5.761696927
Turks and Caicos Islands,TCA,2008,6.094874665
Turks and Caicos Islands,TCA,2009,5.940915854
Turks and Caicos Islands,TCA,2010,6.15228754
Turks and Caicos Islands,TCA,2011,6.009391447
Turks and Caicos Islands,TCA,2012,6.105824674
Turks and Caicos Islands,TCA,2013,5.980971366
Turks and Caicos Islands,TCA,2014,6.086487448
Chad,TCD,2000,0.021098562
Chad,TCD,2001,0.019894813
Chad,TCD,2002,0.018738928
Chad,TCD,2003,0.040774062
Chad,TCD,2004,0.038897974
Chad,TCD,2005,0.039704246
Chad,TCD,2006,0.039057066
Chad,TCD,2007,0.042878111
Chad,TCD,2008,0.045780435
Chad,TCD,2009,0.042718173
Chad,TCD,2010,0.043496106
Chad,TCD,2011,0.043865596
Chad,TCD,2012,0.048200118
Chad,TCD,2013,0.053328683
Chad,TCD,2014,0.053777688
East Asia & Pacific (IDA & IBRD countries),TEA,2000,2.302168263
East Asia & Pacific (IDA & IBRD countries),TEA,2001,2.359364593
East Asia & Pacific (IDA & IBRD countries),TEA,2002,2.556250537
East Asia & Pacific (IDA & IBRD countries),TEA,2003,2.942102157
East Asia & Pacific (IDA & IBRD countries),TEA,2004,3.325867924
East Asia & Pacific (IDA & IBRD countries),TEA,2005,3.668074075
East Asia & Pacific (IDA & IBRD countries),TEA,2006,3.975558699
East Asia & Pacific (IDA & IBRD countries),TEA,2007,4.241170648
East Asia & Pacific (IDA & IBRD countries),TEA,2008,4.522849602
East Asia & Pacific (IDA & IBRD countries),TEA,2009,4.749791487
East Asia & Pacific (IDA & IBRD countries),TEA,2010,5.136588056
East Asia & Pacific (IDA & IBRD countries),TEA,2011,5.688487869
East Asia & Pacific (IDA & IBRD countries),TEA,2012,5.821253522
East Asia & Pacific (IDA & IBRD countries),TEA,2013,5.845317569
East Asia & Pacific (IDA & IBRD countries),TEA,2014,5.827867179
Europe & Central Asia (IDA & IBRD countries),TEC,2000,6.918291567
Europe & Central Asia (IDA & IBRD countries),TEC,2001,6.929779074
Europe & Central Asia (IDA & IBRD countries),TEC,2002,6.959978524
Europe & Central Asia (IDA & IBRD countries),TEC,2003,7.253364089
Europe & Central Asia (IDA & IBRD countries),TEC,2004,7.326217807
Europe & Central Asia (IDA & IBRD countries),TEC,2005,7.359349393
Europe & Central Asia (IDA & IBRD countries),TEC,2006,7.642256131
Europe & Central Asia (IDA & IBRD countries),TEC,2007,7.721192584
Europe & Central Asia (IDA & IBRD countries),TEC,2008,7.827820239
Europe & Central Asia (IDA & IBRD countries),TEC,2009,7.121116128
Europe & Central Asia (IDA & IBRD countries),TEC,2010,7.587855574
Europe & Central Asia (IDA & IBRD countries),TEC,2011,7.887470415
Europe & Central Asia (IDA & IBRD countries),TEC,2012,7.949928667
Europe & Central Asia (IDA & IBRD countries),TEC,2013,7.715040582
Europe & Central Asia (IDA & IBRD countries),TEC,2014,7.395836105
Togo,TGO,2000,0.273713591
Togo,TGO,2001,0.227404402
Togo,TGO,2002,0.234622216
Togo,TGO,2003,0.271382707
Togo,TGO,2004,0.252435136
Togo,TGO,2005,0.235507986
Togo,TGO,2006,0.209173434
Togo,TGO,2007,0.234790329
Togo,TGO,2008,0.273159481
Togo,TGO,2009,0.439659634
Togo,TGO,2010,0.40600638
Togo,TGO,2011,0.368935463
Togo,TGO,2012,0.362450984
Togo,TGO,2013,0.377480424
Togo,TGO,2014,0.362696892
Thailand,THA,2000,2.879232989
Thailand,THA,2001,3.062483198
Thailand,THA,2002,3.251318602
Thailand,THA,2003,3.478810022
Thailand,THA,2004,3.741227066
Thailand,THA,2005,3.782433584
Thailand,THA,2006,3.829104127
Thailand,THA,2007,3.813655648
Thailand,THA,2008,3.793534164
Thailand,THA,2009,4.001129215
Thailand,THA,2010,4.19478194
Thailand,THA,2011,4.12138946
Thailand,THA,2012,4.371765415
Thailand,THA,2013,4.403807563
Thailand,THA,2014,4.621860032
Tajikistan,TJK,2000,0.359844954
Tajikistan,TJK,2001,0.362230081
Tajikistan,TJK,2002,0.291759
Tajikistan,TJK,2003,0.315578655
Tajikistan,TJK,2004,0.381840267
Tajikistan,TJK,2005,0.356311539
Tajikistan,TJK,2006,0.37976621
Tajikistan,TJK,2007,0.452197973
Tajikistan,TJK,2008,0.397314921
Tajikistan,TJK,2009,0.328286153
Tajikistan,TJK,2010,0.33303078
Tajikistan,TJK,2011,0.300737249
Tajikistan,TJK,2012,0.366926485
Tajikistan,TJK,2013,0.425539775
Tajikistan,TJK,2014,0.620466725
Turkmenistan,TKM,2000,8.312221014
Turkmenistan,TKM,2001,8.342198428
Turkmenistan,TKM,2002,8.669547866
Turkmenistan,TKM,2003,9.579940336
Turkmenistan,TKM,2004,9.89530633
Turkmenistan,TKM,2005,10.16657073
Turkmenistan,TKM,2006,10.29329588
Turkmenistan,TKM,2007,11.50743008
Turkmenistan,TKM,2008,11.51416255
Turkmenistan,TKM,2009,10.05213231
Turkmenistan,TKM,2010,11.26148537
Turkmenistan,TKM,2011,12.07317521
Turkmenistan,TKM,2012,12.31489744
Turkmenistan,TKM,2013,12.43613272
Turkmenistan,TKM,2014,12.51729534
Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,2.565223005
Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,2.591077543
Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,2.585684268
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,2.616114979
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,2.599824061
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,2.703239944
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,2.747692893
Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,2.762456276
Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,2.862068646
Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,2.765484547
Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,2.864983989
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,2.894576438
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,2.992217172
Latin America & the Caribbean (IDA & IBRD countries),TLA,2013,3.005565912
Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,3.032804906
Timor-Leste,TLS,2002,0.174652126
Timor-Leste,TLS,2003,0.167921803
Timor-Leste,TLS,2004,0.17659913
Timor-Leste,TLS,2005,0.171474665
Timor-Leste,TLS,2006,0.171351709
Timor-Leste,TLS,2007,0.172163989
Timor-Leste,TLS,2008,0.187072748
Timor-Leste,TLS,2009,0.20819563
Timor-Leste,TLS,2010,0.211508565
Timor-Leste,TLS,2011,0.217131247
Timor-Leste,TLS,2012,0.253604896
Timor-Leste,TLS,2013,0.371540554
Timor-Leste,TLS,2014,0.387014002
Middle East & North Africa (IDA & IBRD countries),TMN,2000,3.13484538
Middle East & North Africa (IDA & IBRD countries),TMN,2001,3.171568047
Middle East & North Africa (IDA & IBRD countries),TMN,2002,3.129387227
Middle East & North Africa (IDA & IBRD countries),TMN,2003,3.293019934
Middle East & North Africa (IDA & IBRD countries),TMN,2004,3.432213544
Middle East & North Africa (IDA & IBRD countries),TMN,2005,3.579956619
Middle East & North Africa (IDA & IBRD countries),TMN,2006,3.636029456
Middle East & North Africa (IDA & IBRD countries),TMN,2007,3.588850456
Middle East & North Africa (IDA & IBRD countries),TMN,2008,3.770654534
Middle East & North Africa (IDA & IBRD countries),TMN,2009,3.844012373
Middle East & North Africa (IDA & IBRD countries),TMN,2010,3.856528774
Middle East & North Africa (IDA & IBRD countries),TMN,2011,3.86025027
Middle East & North Africa (IDA & IBRD countries),TMN,2012,3.966159669
Middle East & North Africa (IDA & IBRD countries),TMN,2013,3.953796939
Middle East & North Africa (IDA & IBRD countries),TMN,2014,3.967544488
Tonga,TON,2000,0.972064191
Tonga,TON,2001,0.892476499
Tonga,TON,2002,1.035207291
Tonga,TON,2003,1.175921194
Tonga,TON,2004,1.095651654
Tonga,TON,2005,1.125058145
Tonga,TON,2006,1.262132581
Tonga,TON,2007,1.110593316
Tonga,TON,2008,1.174807048
Tonga,TON,2009,1.274197907
Tonga,TON,2010,1.126823319
Tonga,TON,2011,0.981822007
Tonga,TON,2012,1.013263332
Tonga,TON,2013,1.079266672
Tonga,TON,2014,1.143965892
South Asia (IDA & IBRD),TSA,2000,0.851780145
South Asia (IDA & IBRD),TSA,2001,0.847860958
South Asia (IDA & IBRD),TSA,2002,0.847135005
South Asia (IDA & IBRD),TSA,2003,0.868247088
South Asia (IDA & IBRD),TSA,2004,0.900901767
South Asia (IDA & IBRD),TSA,2005,0.936217114
South Asia (IDA & IBRD),TSA,2006,0.982909015
South Asia (IDA & IBRD),TSA,2007,1.043874776
South Asia (IDA & IBRD),TSA,2008,1.134882976
South Asia (IDA & IBRD),TSA,2009,1.229591391
South Asia (IDA & IBRD),TSA,2010,1.207519099
South Asia (IDA & IBRD),TSA,2011,1.270878874
South Asia (IDA & IBRD),TSA,2012,1.362315313
South Asia (IDA & IBRD),TSA,2013,1.35522147
South Asia (IDA & IBRD),TSA,2014,1.461473405
Sub-Saharan Africa (IDA & IBRD countries),TSS,2000,0.84176086
Sub-Saharan Africa (IDA & IBRD countries),TSS,2001,0.832492553
Sub-Saharan Africa (IDA & IBRD countries),TSS,2002,0.807573662
Sub-Saharan Africa (IDA & IBRD countries),TSS,2003,0.861943006
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,0.926243776
Sub-Saharan Africa (IDA & IBRD countries),TSS,2005,0.865613083
Sub-Saharan Africa (IDA & IBRD countries),TSS,2006,0.884318999
Sub-Saharan Africa (IDA & IBRD countries),TSS,2007,0.891707614
Sub-Saharan Africa (IDA & IBRD countries),TSS,2008,0.908547465
Sub-Saharan Africa (IDA & IBRD countries),TSS,2009,0.871235104
Sub-Saharan Africa (IDA & IBRD countries),TSS,2010,0.850715337
Sub-Saharan Africa (IDA & IBRD countries),TSS,2011,0.840118001
Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,0.827960049
Sub-Saharan Africa (IDA & IBRD countries),TSS,2013,0.82300949
Sub-Saharan Africa (IDA & IBRD countries),TSS,2014,0.840453498
Trinidad and Tobago,TTO,2000,18.80084212
Trinidad and Tobago,TTO,2001,20.71293874
Trinidad and Tobago,TTO,2002,22.39795451
Trinidad and Tobago,TTO,2003,24.9111726
Trinidad and Tobago,TTO,2004,25.90556552
Trinidad and Tobago,TTO,2005,29.41666114
Trinidad and Tobago,TTO,2006,32.74891033
Trinidad and Tobago,TTO,2007,34.73295373
Trinidad and Tobago,TTO,2008,33.74358584
Trinidad and Tobago,TTO,2009,33.96978628
Trinidad and Tobago,TTO,2010,36.09293276
Trinidad and Tobago,TTO,2011,35.16208791
Trinidad and Tobago,TTO,2012,33.85500019
Trinidad and Tobago,TTO,2013,34.52003192
Trinidad and Tobago,TTO,2014,34.16324263
Tunisia,TUN,2000,2.054068084
Tunisia,TUN,2001,2.127344684
Tunisia,TUN,2002,2.114849306
Tunisia,TUN,2003,2.137553953
Tunisia,TUN,2004,2.225984744
Tunisia,TUN,2005,2.243217063
Tunisia,TUN,2006,2.25498071
Tunisia,TUN,2007,2.341262508
Tunisia,TUN,2008,2.385393342
Tunisia,TUN,2009,2.355950493
Tunisia,TUN,2010,2.59965793
Tunisia,TUN,2011,2.417981861
Tunisia,TUN,2012,2.480445624
Tunisia,TUN,2013,2.511904245
Tunisia,TUN,2014,2.587059584
Turkey,TUR,2000,3.417945943
Turkey,TUR,2001,3.030818158
Turkey,TUR,2002,3.157446333
Turkey,TUR,2003,3.306668817
Turkey,TUR,2004,3.364105462
Turkey,TUR,2005,3.496004
Turkey,TUR,2006,3.804564085
Turkey,TUR,2007,4.090076579
Turkey,TUR,2008,4.031511712
Turkey,TUR,2009,3.894702792
Turkey,TUR,2010,4.120214807
Turkey,TUR,2011,4.370560958
Turkey,TUR,2012,4.419487888
Turkey,TUR,2013,4.285300843
Turkey,TUR,2014,4.491479026
Tuvalu,TUV,2000,0.778556263
Tuvalu,TUV,2001,0.771026072
Tuvalu,TUV,2002,1.141774779
Tuvalu,TUV,2003,1.126343811
Tuvalu,TUV,2004,1.111885992
Tuvalu,TUV,2005,1.097137728
Tuvalu,TUV,2006,0.723488212
Tuvalu,TUV,2007,1.074001757
Tuvalu,TUV,2008,1.063926499
Tuvalu,TUV,2009,1.053634709
Tuvalu,TUV,2010,0.696420093
Tuvalu,TUV,2011,0.690063982
Tuvalu,TUV,2012,1.025734266
Tuvalu,TUV,2013,1.016822257
Tuvalu,TUV,2014,1.008525853
Tanzania,TZA,2000,0.077571471
Tanzania,TZA,2001,0.089072224
Tanzania,TZA,2002,0.099429793
Tanzania,TZA,2003,0.102461402
Tanzania,TZA,2004,0.114084492
Tanzania,TZA,2005,0.139662291
Tanzania,TZA,2006,0.148358699
Tanzania,TZA,2007,0.140649177
Tanzania,TZA,2008,0.141950648
Tanzania,TZA,2009,0.132511808
Tanzania,TZA,2010,0.154161892
Tanzania,TZA,2011,0.170126457
Tanzania,TZA,2012,0.194470623
Tanzania,TZA,2013,0.220730008
Tanzania,TZA,2014,0.221347372
Uganda,UGA,2000,0.059491397
Uganda,UGA,2001,0.060784975
Uganda,UGA,2002,0.060598495
Uganda,UGA,2003,0.060049683
Uganda,UGA,2004,0.063048843
Uganda,UGA,2005,0.076053411
Uganda,UGA,2006,0.085871646
Uganda,UGA,2007,0.094460608
Uganda,UGA,2008,0.100754816
Uganda,UGA,2009,0.103166875
Uganda,UGA,2010,0.1155833
Uganda,UGA,2011,0.121524015
Uganda,UGA,2012,0.112110416
Uganda,UGA,2013,0.129674909
Uganda,UGA,2014,0.134656001
Ukraine,UKR,2000,6.525618775
Ukraine,UKR,2001,6.609491317
Ukraine,UKR,2002,6.611440672
Ukraine,UKR,2003,7.371051211
Ukraine,UKR,2004,7.236767886
Ukraine,UKR,2005,7.087901917
Ukraine,UKR,2006,6.976804954
Ukraine,UKR,2007,6.907396814
Ukraine,UKR,2008,6.723649839
Ukraine,UKR,2009,5.647810472
Ukraine,UKR,2010,6.641349685
Ukraine,UKR,2011,6.265962311
Ukraine,UKR,2012,6.487602806
Ukraine,UKR,2013,5.976641848
Ukraine,UKR,2014,5.020747064
Upper middle income,UMC,2000,3.539215237
Upper middle income,UMC,2001,3.589569731
Upper middle income,UMC,2002,3.738370796
Upper middle income,UMC,2003,4.102591946
Upper middle income,UMC,2004,4.429799694
Upper middle income,UMC,2005,4.732263242
Upper middle income,UMC,2006,5.041364951
Upper middle income,UMC,2007,5.24886185
Upper middle income,UMC,2008,5.527811873
Upper middle income,UMC,2009,5.599057635
Upper middle income,UMC,2010,5.982705529
Upper middle income,UMC,2011,6.403580886
Upper middle income,UMC,2012,6.555613877
Upper middle income,UMC,2013,6.605490361
Upper middle income,UMC,2014,6.588135175
Uruguay,URY,2000,1.597638536
Uruguay,URY,2001,1.529798146
Uruguay,URY,2002,1.38844206
Uruguay,URY,2003,1.382717957
Uruguay,URY,2004,1.687830315
Uruguay,URY,2005,1.736680346
Uruguay,URY,2006,1.99585265
Uruguay,URY,2007,1.797408542
Uruguay,URY,2008,2.466682225
Uruguay,URY,2009,2.396863881
Uruguay,URY,2010,1.893043387
Uruguay,URY,2011,2.292941862
Uruguay,URY,2012,2.559619604
Uruguay,URY,2013,2.226235877
Uruguay,URY,2014,1.973150822
United States,USA,2000,20.17875051
United States,USA,2001,19.63650507
United States,USA,2002,19.61340408
United States,USA,2003,19.56410453
United States,USA,2004,19.65837118
United States,USA,2005,19.59188523
United States,USA,2006,19.09406652
United States,USA,2007,19.21789784
United States,USA,2008,18.46176387
United States,USA,2009,17.15773779
United States,USA,2010,17.44216612
United States,USA,2011,16.97345609
United States,USA,2012,16.3042868
United States,USA,2013,16.31435182
United States,USA,2014,16.49060839
Uzbekistan,UZB,2000,4.942262235
Uzbekistan,UZB,2001,4.945160899
Uzbekistan,UZB,2002,5.078720671
Uzbekistan,UZB,2003,4.972777084
Uzbekistan,UZB,2004,4.879862552
Uzbekistan,UZB,2005,4.480783353
Uzbekistan,UZB,2006,4.541206044
Uzbekistan,UZB,2007,4.473745459
Uzbekistan,UZB,2008,4.538017932
Uzbekistan,UZB,2009,3.858171993
Uzbekistan,UZB,2010,3.647048882
Uzbekistan,UZB,2011,3.874800916
Uzbekistan,UZB,2012,3.889733195
Uzbekistan,UZB,2013,3.417442433
Uzbekistan,UZB,2014,3.420722746
St. Vincent and the Grenadines,VCT,2000,1.359432056
St. Vincent and the Grenadines,VCT,2001,1.663916361
St. Vincent and the Grenadines,VCT,2002,1.72930113
St. Vincent and the Grenadines,VCT,2003,1.827577296
St. Vincent and the Grenadines,VCT,2004,2.026732007
St. Vincent and the Grenadines,VCT,2005,2.023284043
St. Vincent and the Grenadines,VCT,2006,2.020255815
St. Vincent and the Grenadines,VCT,2007,2.084917513
St. Vincent and the Grenadines,VCT,2008,2.082663857
St. Vincent and the Grenadines,VCT,2009,2.852965136
St. Vincent and the Grenadines,VCT,2010,2.012715547
St. Vincent and the Grenadines,VCT,2011,1.811013252
St. Vincent and the Grenadines,VCT,2012,2.314347651
St. Vincent and the Grenadines,VCT,2013,1.911992316
St. Vincent and the Grenadines,VCT,2014,1.91134541
"Venezuela, RB",VEN,2000,6.224289682
"Venezuela, RB",VEN,2001,6.917751409
"Venezuela, RB",VEN,2002,7.60829582
"Venezuela, RB",VEN,2003,7.426134418
"Venezuela, RB",VEN,2004,5.763354322
"Venezuela, RB",VEN,2005,6.163929271
"Venezuela, RB",VEN,2006,6.223186002
"Venezuela, RB",VEN,2007,5.806267233
"Venezuela, RB",VEN,2008,6.364740177
"Venezuela, RB",VEN,2009,6.289128331
"Venezuela, RB",VEN,2010,6.513376914
"Venezuela, RB",VEN,2011,6.00145924
"Venezuela, RB",VEN,2012,6.649233468
"Venezuela, RB",VEN,2013,6.066461313
"Venezuela, RB",VEN,2014,6.025697582
British Virgin Islands,VGB,2000,4.973407605
British Virgin Islands,VGB,2001,5.04353806
British Virgin Islands,VGB,2002,5.280180222
British Virgin Islands,VGB,2003,5.5005
British Virgin Islands,VGB,2004,5.531165432
British Virgin Islands,VGB,2005,5.698031768
British Virgin Islands,VGB,2006,5.982555951
British Virgin Islands,VGB,2007,6.079293195
British Virgin Islands,VGB,2008,6.301671614
British Virgin Islands,VGB,2009,6.239460052
British Virgin Islands,VGB,2010,6.330774317
British Virgin Islands,VGB,2011,6.30859109
British Virgin Islands,VGB,2012,6.1740503
British Virgin Islands,VGB,2013,6.057819383
British Virgin Islands,VGB,2014,6.072833581
Virgin Islands (U.S.),VIR,,
Vietnam,VNM,2000,0.668171732
Vietnam,VNM,2001,0.753511856
Vietnam,VNM,2002,0.863947417
Vietnam,VNM,2003,0.951895898
Vietnam,VNM,2004,1.084062591
Vietnam,VNM,2005,1.164096013
Vietnam,VNM,2006,1.207428585
Vietnam,VNM,2007,1.221015643
Vietnam,VNM,2008,1.360812495
Vietnam,VNM,2009,1.469012678
Vietnam,VNM,2010,1.613359582
Vietnam,VNM,2011,1.701422283
Vietnam,VNM,2012,1.572337982
Vietnam,VNM,2013,1.609111593
Vietnam,VNM,2014,1.80356575
Vanuatu,VUT,2000,0.455742099
Vanuatu,VUT,2001,0.464937398
Vanuatu,VUT,2002,0.434846048
Vanuatu,VUT,2003,0.423900806
Vanuatu,VUT,2004,0.287406377
Vanuatu,VUT,2005,0.28023117
Vanuatu,VUT,2006,0.222103674
Vanuatu,VUT,2007,0.450137075
Vanuatu,VUT,2008,0.423102867
Vanuatu,VUT,2009,0.52434517
Vanuatu,VUT,2010,0.512118327
Vanuatu,VUT,2011,0.545795073
Vanuatu,VUT,2012,0.459328848
Vanuatu,VUT,2013,0.42009228
Vanuatu,VUT,2014,0.594993239
World,WLD,2000,4.03319023
World,WLD,2001,4.075994857
World,WLD,2002,4.083572204
World,WLD,2003,4.252864824
World,WLD,2004,4.4090607
World,WLD,2005,4.522801036
World,WLD,2006,4.630496194
World,WLD,2007,4.665488103
World,WLD,2008,4.756160353
World,WLD,2009,4.656044405
World,WLD,2010,4.828069362
World,WLD,2011,4.967580989
World,WLD,2012,4.99621142
World,WLD,2013,4.987739047
World,WLD,2014,4.96997395
Samoa,WSM,2000,0.819042437
Samoa,WSM,2001,0.835469282
Samoa,WSM,2002,0.830662242
Samoa,WSM,2003,0.866893314
Samoa,WSM,2004,0.840956254
Samoa,WSM,2005,0.896731489
Samoa,WSM,2006,0.911211857
Samoa,WSM,2007,0.945486763
Samoa,WSM,2008,0.979060188
Samoa,WSM,2009,1.011854393
Samoa,WSM,2010,1.004360785
Samoa,WSM,2011,1.074707591
Samoa,WSM,2012,1.046639957
Samoa,WSM,2013,1.038064134
Samoa,WSM,2014,1.029788341
Kosovo,XKX,,
"Yemen, Rep.",YEM,2000,0.819163987
"Yemen, Rep.",YEM,2001,0.881349702
"Yemen, Rep.",YEM,2002,0.833251432
"Yemen, Rep.",YEM,2003,0.889142767
"Yemen, Rep.",YEM,2004,0.943264168
"Yemen, Rep.",YEM,2005,0.973808147
"Yemen, Rep.",YEM,2006,1.007359786
"Yemen, Rep.",YEM,2007,0.964139106
"Yemen, Rep.",YEM,2008,0.999238383
"Yemen, Rep.",YEM,2009,1.069059495
"Yemen, Rep.",YEM,2010,0.992601744
"Yemen, Rep.",YEM,2011,0.810900295
"Yemen, Rep.",YEM,2012,0.749446818
"Yemen, Rep.",YEM,2013,0.99688497
"Yemen, Rep.",YEM,2014,0.864834535
South Africa,ZAF,2000,8.280764795
South Africa,ZAF,2001,8.020756082
South Africa,ZAF,2002,7.58381406
South Africa,ZAF,2003,8.48835057
South Africa,ZAF,2004,9.330795766
South Africa,ZAF,2005,8.539756118
South Africa,ZAF,2006,9.073199769
South Africa,ZAF,2007,9.352664746
South Africa,ZAF,2008,9.854218952
South Africa,ZAF,2009,9.870596936
South Africa,ZAF,2010,9.190698716
South Africa,ZAF,2011,9.004033387
South Africa,ZAF,2012,8.845033039
South Africa,ZAF,2013,8.673962823
South Africa,ZAF,2014,8.980119297
Zambia,ZMB,2000,0.173056761
Zambia,ZMB,2001,0.176165741
Zambia,ZMB,2002,0.178396946
Zambia,ZMB,2003,0.18492339
Zambia,ZMB,2004,0.182853857
Zambia,ZMB,2005,0.18985881
Zambia,ZMB,2006,0.185075705
Zambia,ZMB,2007,0.151567338
Zambia,ZMB,2008,0.165936264
Zambia,ZMB,2009,0.186396423
Zambia,ZMB,2010,0.194337299
Zambia,ZMB,2011,0.205910778
Zambia,ZMB,2012,0.249456851
Zambia,ZMB,2013,0.26111253
Zambia,ZMB,2014,0.288271141
Zimbabwe,ZWE,2000,1.139200872
Zimbabwe,ZWE,2001,1.01859752
Zimbabwe,ZWE,2002,0.957193478
Zimbabwe,ZWE,2003,0.843469121
Zimbabwe,ZWE,2004,0.74243951
Zimbabwe,ZWE,2005,0.832299256
Zimbabwe,ZWE,2006,0.796027923
Zimbabwe,ZWE,2007,0.741657876
Zimbabwe,ZWE,2008,0.573101063
Zimbabwe,ZWE,2009,0.405715639
Zimbabwe,ZWE,2010,0.552146242
Zimbabwe,ZWE,2011,0.66475077
Zimbabwe,ZWE,2012,0.529703431
Zimbabwe,ZWE,2013,0.775563675
Zimbabwe,ZWE,2014,0.779955845
